external_id	module_number	chapter_number	chapter_title	objective_code	concept_code	question_family_code	question_type	question_style	difficulty	cognitive_level	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	memory_aid	remediation_text	source_document	source_pages	source_reference_text	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	visual_group	visual_file_name	visual_storage_path	visual_status	show_visual_button	exam_likeness	distractor_difficulty	eligible_for_final_exam	final_exam_weight	content_origin	style_reference	review_status	reinforcement_question_ids	estimated_time_seconds
AD-M1-Q088	1	3	Balloons	AD1-3-envelope	AD1-3-envelope	AD1-3-envelope	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? This large nylon body expands above the basket.	gondola	envelope	burner	gore	B	The main fabric body containing the balloon's hot or lighter-than-air gas.	Envelope is correct because it means the main fabric body containing the balloon's hot or lighter-than-air gas.	Not this one. Gondola is a different aerospace concept; the description matches envelope.	Correct. The main fabric body containing the balloon's hot or lighter-than-air gas.	Not this one. Burner is a different aerospace concept; the description matches envelope.	Not this one. Gore is a different aerospace concept; the description matches envelope.	Envelope holds the lifting air.	Identify the clue in the situation that distinguishes envelope from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	medium	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating envelope.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q087	45
AD-M1-Q089	1	3	Balloons	AD1-3-gondola	AD1-3-gondola	AD1-3-gondola	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the basket carrying passengers, pilot, and propane tanks?	gondola	crown	parachute panel	envelope	A	The basket carrying passengers, pilot, and propane tanks.	Gondola is correct because it means the basket carrying passengers, pilot, and propane tanks.	Correct. The basket carrying passengers, pilot, and propane tanks.	Not this one. Crown is a different aerospace concept; the description matches gondola.	Not this one. Parachute panel is a different aerospace concept; the description matches gondola.	Not this one. Envelope is a different aerospace concept; the description matches gondola.	Gondola = balloon basket.	Review Module 1, Chapter 3, pages 38-41, and explain gondola without looking.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	medium	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating gondola.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q090	35
AD-M1-Q090	1	3	Balloons	AD1-3-gondola	AD1-3-gondola	AD1-3-gondola	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The crew stands in this structure below the envelope.	parachute panel	envelope	crown	gondola	D	The basket carrying passengers, pilot, and propane tanks.	Gondola is correct because it means the basket carrying passengers, pilot, and propane tanks.	Not this one. Parachute panel is a different aerospace concept; the description matches gondola.	Not this one. Envelope is a different aerospace concept; the description matches gondola.	Not this one. Crown is a different aerospace concept; the description matches gondola.	Correct. The basket carrying passengers, pilot, and propane tanks.	Gondola = balloon basket.	Identify the clue in the situation that distinguishes gondola from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	medium	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating gondola.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q089	45
AD-M1-Q091	1	3	Balloons	AD1-3-burner	AD1-3-burner	AD1-3-burner	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the heat source that warms air inside a hot-air balloon?	altimeter	thermistor	variometer	burner	D	The heat source that warms air inside a hot-air balloon.	Burner is correct because it means the heat source that warms air inside a hot-air balloon.	Not this one. Altimeter is a different aerospace concept; the description matches burner.	Not this one. Thermistor is a different aerospace concept; the description matches burner.	Not this one. Variometer is a different aerospace concept; the description matches burner.	Correct. The heat source that warms air inside a hot-air balloon.	Burner builds buoyancy.	Review Module 1, Chapter 3, pages 38-41, and explain burner without looking.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	medium	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating burner.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q092	35
AD-M1-Q092	1	3	Balloons	AD1-3-burner	AD1-3-burner	AD1-3-burner	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Propane is vaporized and ignited here to make the balloon climb.	variometer	burner	altimeter	thermistor	B	The heat source that warms air inside a hot-air balloon.	Burner is correct because it means the heat source that warms air inside a hot-air balloon.	Not this one. Variometer is a different aerospace concept; the description matches burner.	Correct. The heat source that warms air inside a hot-air balloon.	Not this one. Altimeter is a different aerospace concept; the description matches burner.	Not this one. Thermistor is a different aerospace concept; the description matches burner.	Burner builds buoyancy.	Identify the clue in the situation that distinguishes burner from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	medium	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating burner.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q091	45
AD-M1-Q093	1	3	Balloons	AD1-3-parachute_panel	AD1-3-parachute_panel	AD1-3-parachute_panel	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the panel at the top of the envelope opened to vent hot air for descent or deflation?	parachute panel	gore	skirt	load tape	A	The panel at the top of the envelope opened to vent hot air for descent or deflation.	Parachute panel is correct because it means the panel at the top of the envelope opened to vent hot air for descent or deflation.	Correct. The panel at the top of the envelope opened to vent hot air for descent or deflation.	Not this one. Gore is a different aerospace concept; the description matches parachute panel.	Not this one. Skirt is a different aerospace concept; the description matches parachute panel.	Not this one. Load tape is a different aerospace concept; the description matches parachute panel.	Parachute panel lets heat out.	Review Module 1, Chapter 3, pages 38-41, and explain parachute panel without looking.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	high	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating parachute panel.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q094	35
AD-M1-Q094	1	3	Balloons	AD1-3-parachute_panel	AD1-3-parachute_panel	AD1-3-parachute_panel	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? The pilot pulls a cord, opening the crown vent so hot air escapes.	parachute panel	gore	skirt	load tape	A	The panel at the top of the envelope opened to vent hot air for descent or deflation.	Parachute panel is correct because it means the panel at the top of the envelope opened to vent hot air for descent or deflation.	Correct. The panel at the top of the envelope opened to vent hot air for descent or deflation.	Not this one. Gore is a different aerospace concept; the description matches parachute panel.	Not this one. Skirt is a different aerospace concept; the description matches parachute panel.	Not this one. Load tape is a different aerospace concept; the description matches parachute panel.	Parachute panel lets heat out.	Identify the clue in the situation that distinguishes parachute panel from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	38-41	Module 1, Chapter 3, pages 38-41	high	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating parachute panel.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q093	45
AD-M1-Q095	1	3	Balloons	AD1-3-balloon_instruments	AD1-3-balloon_instruments	AD1-3-balloon_instruments	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: the variometer shows climb/descent, the thermistor shows envelope temperature, and the altimeter shows height above sea level?	fuel gauge, turn coordinator, and manifold pressure	radar, transponder, and GPS only	airspeed indicator, tachometer, and compass	balloon instruments	D	The variometer shows climb/descent, the thermistor shows envelope temperature, and the altimeter shows height above sea level.	Balloon instruments is correct because it means the variometer shows climb/descent, the thermistor shows envelope temperature, and the altimeter shows height above sea level.	Not this one. Fuel gauge, turn coordinator, and manifold pressure is a different aerospace concept; the description matches balloon instruments.	Not this one. Radar, transponder, and gps only is a different aerospace concept; the description matches balloon instruments.	Not this one. Airspeed indicator, tachometer, and compass is a different aerospace concept; the description matches balloon instruments.	Correct. The variometer shows climb/descent, the thermistor shows envelope temperature, and the altimeter shows height above sea level.	V-T-A: vertical rate, temperature, altitude.	Review Module 1, Chapter 3, pages 42, and explain balloon instruments without looking.	Aerospace Dimensions Module 1: Introduction to Flight	42	Module 1, Chapter 3, pages 42	high	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating balloon instruments.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q096	35
AD-M1-Q096	1	3	Balloons	AD1-3-balloon_instruments	AD1-3-balloon_instruments	AD1-3-balloon_instruments	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A balloon pilot needs rate-of-climb, crown-temperature, and altitude information.	radar, transponder, and GPS only	balloon instruments	fuel gauge, turn coordinator, and manifold pressure	airspeed indicator, tachometer, and compass	B	The variometer shows climb/descent, the thermistor shows envelope temperature, and the altimeter shows height above sea level.	Balloon instruments is correct because it means the variometer shows climb/descent, the thermistor shows envelope temperature, and the altimeter shows height above sea level.	Not this one. Radar, transponder, and gps only is a different aerospace concept; the description matches balloon instruments.	Correct. The variometer shows climb/descent, the thermistor shows envelope temperature, and the altimeter shows height above sea level.	Not this one. Fuel gauge, turn coordinator, and manifold pressure is a different aerospace concept; the description matches balloon instruments.	Not this one. Airspeed indicator, tachometer, and compass is a different aerospace concept; the description matches balloon instruments.	V-T-A: vertical rate, temperature, altitude.	Identify the clue in the situation that distinguishes balloon instruments from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	42	Module 1, Chapter 3, pages 42	high	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating balloon instruments.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q095	45
AD-M1-Q097	1	3	Balloons	AD1-3-montgolfier_flight	AD1-3-montgolfier_flight	AD1-3-montgolfier_flight	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: Joseph and Etienne Montgolfier developed the balloon used for the first successful manned powered flight in 1783?	Leonardo da Vinci in 1505	Montgolfier flight	Wright brothers in 1903	Lilienthal in 1896	B	Joseph and etienne montgolfier developed the balloon used for the first successful manned powered flight in 1783.	Montgolfier flight is correct because it means Joseph and Etienne Montgolfier developed the balloon used for the first successful manned powered flight in 1783.	Not this one. Leonardo da vinci in 1505 is a different aerospace concept; the description matches Montgolfier flight.	Correct. Joseph and etienne montgolfier developed the balloon used for the first successful manned powered flight in 1783.	Not this one. Wright brothers in 1903 is a different aerospace concept; the description matches Montgolfier flight.	Not this one. Lilienthal in 1896 is a different aerospace concept; the description matches Montgolfier flight.	Montgolfier = 1783 balloon.	Review Module 1, Chapter 3, pages 3,38-39, and explain Montgolfier flight without looking.	Aerospace Dimensions Module 1: Introduction to Flight	3,38-39	Module 1, Chapter 3, pages 3,38-39	medium	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating Montgolfier flight.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q098	35
AD-M1-Q098	1	3	Balloons	AD1-3-montgolfier_flight	AD1-3-montgolfier_flight	AD1-3-montgolfier_flight	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? Pilatre d'Rozier and Francois d'Arlandes flew about 25 minutes over Paris.	Montgolfier flight	Leonardo da Vinci in 1505	Wright brothers in 1903	Lilienthal in 1896	A	Joseph and etienne montgolfier developed the balloon used for the first successful manned powered flight in 1783.	Montgolfier flight is correct because it means Joseph and Etienne Montgolfier developed the balloon used for the first successful manned powered flight in 1783.	Correct. Joseph and etienne montgolfier developed the balloon used for the first successful manned powered flight in 1783.	Not this one. Leonardo da vinci in 1505 is a different aerospace concept; the description matches Montgolfier flight.	Not this one. Wright brothers in 1903 is a different aerospace concept; the description matches Montgolfier flight.	Not this one. Lilienthal in 1896 is a different aerospace concept; the description matches Montgolfier flight.	Montgolfier = 1783 balloon.	Identify the clue in the situation that distinguishes Montgolfier flight from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	3,38-39	Module 1, Chapter 3, pages 3,38-39	medium	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating Montgolfier flight.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q097	45
AD-M1-Q099	1	3	Balloons	AD1-3-balloon_directional_control	AD1-3-balloon_directional_control	AD1-3-balloon_directional_control	multiple_choice	direct_definition	medium	recall	Which term best matches this definition: balloons have minimal direct horizontal control; pilots change altitude to find winds moving in different directions?	the rudder steers the balloon	ailerons bank the envelope	balloon directional control	the burner points the balloon horizontally	C	Balloons have minimal direct horizontal control; pilots change altitude to find winds moving in different directions.	Balloon directional control is correct because it means balloons have minimal direct horizontal control; pilots change altitude to find winds moving in different directions.	Not this one. The rudder steers the balloon is a different aerospace concept; the description matches balloon directional control.	Not this one. Ailerons bank the envelope is a different aerospace concept; the description matches balloon directional control.	Correct. Balloons have minimal direct horizontal control; pilots change altitude to find winds moving in different directions.	Not this one. The burner points the balloon horizontally is a different aerospace concept; the description matches balloon directional control.	Change altitude to change wind.	Review Module 1, Chapter 3, pages 40-42, and explain balloon directional control without looking.	Aerospace Dimensions Module 1: Introduction to Flight	40-42	Module 1, Chapter 3, pages 40-42	medium	concept_card	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating balloon directional control.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	true	1.0	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q100	35
AD-M1-Q100	1	3	Balloons	AD1-3-balloon_directional_control	AD1-3-balloon_directional_control	AD1-3-balloon_directional_control	multiple_choice	brief_application	medium_hard	application	Which concept best explains this situation? A pilot climbs or descends to enter a wind layer that carries the balloon toward a desired area.	the burner points the balloon horizontally	the rudder steers the balloon	balloon directional control	ailerons bank the envelope	C	Balloons have minimal direct horizontal control; pilots change altitude to find winds moving in different directions.	Balloon directional control is correct because it means balloons have minimal direct horizontal control; pilots change altitude to find winds moving in different directions.	Not this one. The burner points the balloon horizontally is a different aerospace concept; the description matches balloon directional control.	Not this one. The rudder steers the balloon is a different aerospace concept; the description matches balloon directional control.	Correct. Balloons have minimal direct horizontal control; pilots change altitude to find winds moving in different directions.	Not this one. Ailerons bank the envelope is a different aerospace concept; the description matches balloon directional control.	Change altitude to change wind.	Identify the clue in the situation that distinguishes balloon directional control from the other choices.	Aerospace Dimensions Module 1: Introduction to Flight	40-42	Module 1, Chapter 3, pages 40-42	medium	scenario_diagram	optional_after_answer	hot_air_balloon_parts	A concise study visual illustrating balloon directional control.	A hot-air balloon includes an envelope, burner, gondola, and venting system.	Labeled hot-air balloon diagram showing envelope, burner, gondola, parachute panel, and instruments.	hot_air_balloon_parts	hot_air_balloon_parts_infographic.png	/assets/cap-visuals/hot_air_balloon_parts_infographic.png	approved	true	high	close	false	0.8	original_textbook_grounded	Mitchell_Aerospace_sample_style_analysis	draft	AD-M1-Q099	45
